"ID Caso","Código DANE de Municipio","Municipio","Departamento","Año","Mes","Día","ID Persona","Sexo","Etnia","Ocupación","Calidad de la Víctima o la Baja","Tipo de Población Vulnerable","Militante Político","Fuerza o Grupo Armado Organizado al que Pertenece el Combatiente","Descripción Fuerza o Grupo Armado Organizado al que Pertenece el Combatiente","Situación Actual de la Víctima","Fuente de Información de la Desaparición","Edad","latitud-longitud"
"282,165","76001","SANTIAGO DE CALI","VALLE DEL CAUCA","2,008","4","8","303,440","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.57649259 3.399043723)"
"282,166","47001","SANTA MARTA","MAGDALENA","2,008","4","8","303,441","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"APARECIÓ MUERTO",,,"POINT (-73.88527855 11.12189436)"
"282,168","05579","PUERTO BERRIO","ANTIOQUIA","2,008","4","8","303,443","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-74.5287421 6.481922267)"
"282,170","05001","MEDELLIN","ANTIOQUIA","2,008","4","8","303,445","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"APARECIÓ MUERTO",,"ADULTEZ (29-59 AÑOS)","POINT (-75.578661 6.250063)"
"282,170","05001","MEDELLIN","ANTIOQUIA","2,008","4","8","991,345","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"APARECIÓ MUERTO","ONG","ADOLESCENCIA (12-17 AÑOS)","POINT (-75.578661 6.250063)"
"282,170","05001","MEDELLIN","ANTIOQUIA","2,008","4","8","991,346","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"APARECIÓ MUERTO",,,"POINT (-75.578661 6.250063)"
"282,170","05001","MEDELLIN","ANTIOQUIA","2,008","4","8","991,347","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"APARECIÓ MUERTO",,,"POINT (-75.578661 6.250063)"
"282,170","05001","MEDELLIN","ANTIOQUIA","2,008","4","8","991,348","SIN INFORMACION",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.578661 6.250063)"
"282,176","25885","YACOPI","CUNDINAMARCA","2,008","4","9","303,451","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-74.36480865 5.591910157)"
"282,177","54001","CUCUTA","NORTE DE SANTANDER","2,008","4","9","303,452","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-72.48862641 8.112041811)"
"282,178","63001","ARMENIA","QUINDIO","2,008","4","9","303,453","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.72489985 4.499501128)"
"282,180","81065","ARAUQUITA","ARAUCA","2,008","4","10","303,455","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-71.29827429 6.799338394)"
"282,181","81065","ARAUQUITA","ARAUCA","2,008","4","10","303,456","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-71.29827429 6.799338394)"
"282,182","63001","ARMENIA","QUINDIO","2,008","4","10","303,457","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.72489985 4.499501128)"
"282,183","63001","ARMENIA","QUINDIO","2,008","4","10","303,458","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-75.72489985 4.499501128)"
"282,185","05001","MEDELLIN","ANTIOQUIA","2,008","4","10","303,460","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.61103107 6.257590259)"
"282,186","00000","SIN INFORMACION","SIN INFORMACION","2,008","4","10","303,461","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-72 4)"
"282,188","05154","CAUCASIA","ANTIOQUIA","2,008","4","10","303,463","HOMBRE",,"TRABAJADOR DE FINCA","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-75.03501824 7.867941792)"
"282,189","86757","SAN MIGUEL","PUTUMAYO","2,008","4","11","303,464","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"APARECIÓ MUERTO",,,"POINT (-76.84510459 0.272449048)"
"282,190","63001","ARMENIA","QUINDIO","2,008","4","11","303,465","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-75.72489985 4.499501128)"
"282,191","52678","SAMANIEGO","NARIÑO","2,008","4","11","303,466","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-77.69179559 1.430555262)"
"282,194","05790","TARAZA","ANTIOQUIA","2,008","4","11","303,469","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-75.40189438 7.488875998)"
"282,195","05001","MEDELLIN","ANTIOQUIA","2,008","4","11","303,470","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-75.61103107 6.257590259)"
"282,196","76001","SANTIAGO DE CALI","VALLE DEL CAUCA","2,008","4","12","303,471","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.57649259 3.399043723)"
"282,198","44430","MAICAO","LA GUAJIRA","2,008","4","13","303,473","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-72.29500818 11.38157764)"
"282,199","47001","SANTA MARTA","MAGDALENA","2,008","4","13","303,474","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"APARECIÓ MUERTO",,,"POINT (-73.88527855 11.12189436)"
"282,200","52233","CUMBITARA","NARIÑO","2,008","4","13","303,475","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-77.59281637 1.72559011)"
"282,201","05001","MEDELLIN","ANTIOQUIA","2,008","4","14","303,476","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.61103107 6.257590259)"
"282,202","76001","SANTIAGO DE CALI","VALLE DEL CAUCA","2,008","4","15","303,477","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-76.57649259 3.399043723)"
"282,203","41378","LA ARGENTINA","HUILA","2,008","4","15","303,478","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.00679451 2.156287619)"
"282,204","23807","TIERRALTA","CORDOBA","2,008","4","15","303,479","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"PRIMERA INFANCIA (0-5 AÑOS)","POINT (-76.16846678 7.813896829)"
"282,205","05360","ITAGÜI","ANTIOQUIA","2,008","4","15","303,480","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.6142037 6.179279438)"
"282,206","76109","BUENAVENTURA","VALLE DEL CAUCA","2,008","4","15","303,481","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-77.01074 3.875708)"
"282,207","05761","SOPETRAN","ANTIOQUIA","2,008","4","16","303,482","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-75.74580903 6.520164552)"
"282,208","23855","VALENCIA","CORDOBA","2,008","4","16","303,483","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-76.2213286 8.219904128)"
"282,209","95001","SAN JOSE DEL GUAVIARE","GUAVIARE","2,008","4","16","303,484","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-71.91916993 2.484286091)"
"282,210","95001","SAN JOSE DEL GUAVIARE","GUAVIARE","2,008","4","16","303,485","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-71.91916993 2.484286091)"
"282,211","41006","ACEVEDO","HUILA","2,008","4","16","303,486","HOMBRE",,"SIN INFORMACIÓN","CIVIL","OTRA",,,,"APARECIÓ MUERTO",,,"POINT (-76.02548831 1.712124486)"
"282,211","41006","ACEVEDO","HUILA","2,008","4","16","303,487","HOMBRE",,"SIN INFORMACIÓN","CIVIL","OTRA",,,,"APARECIÓ MUERTO",,,"POINT (-76.02548831 1.712124486)"
"282,213","05079","BARBOSA","ANTIOQUIA","2,008","4","17","303,488","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-75.32924085 6.443417935)"
"282,214","85410","TAURAMENA","CASANARE","2,008","4","17","303,489","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-72.62922436 4.697463691)"
"282,215","25743","SILVANIA","CUNDINAMARCA","2,008","4","17","303,490","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-74.37050903 4.436967141)"
"282,216","73001","IBAGUE","TOLIMA","2,008","4","17","303,491","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.252591 4.451921427)"
"282,217","73001","IBAGUE","TOLIMA","2,008","4","17","303,492","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.252591 4.451921427)"
"282,219","50313","GRANADA","META","2,008","4","18","303,494","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-73.7611547 3.441051399)"
"282,220","68689","SAN VICENTE DE CHUCURI","SANTANDER","2,008","4","18","303,495","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"APARECIÓ VIVO",,,"POINT (-73.53900334 6.894292346)"
"282,221","50001","VILLAVICENCIO","META","2,008","4","18","303,496","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADOLESCENCIA (12-17 AÑOS)","POINT (-73.49291594 4.09166877)"
"282,222","05172","CHIGORODO","ANTIOQUIA","2,008","4","19","303,497","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-76.63964213 7.631665644)"
"282,224","27495","NUQUI","CHOCO","2,008","4","19","303,499","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-77.33057439 5.591359844)"
"282,225","15632","SABOYA","BOYACA","2,008","4","19","303,500","HOMBRE",,"COMERCIANTE","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-73.74799466 5.699926051)"
"282,225","15632","SABOYA","BOYACA","2,008","4","19","303,501","HOMBRE",,"COMERCIANTE","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-73.74799466 5.699926051)"
"282,227","76109","BUENAVENTURA","VALLE DEL CAUCA","2,008","4","20","303,502","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-77.11872831 3.493340766)"
"282,228","52835","SAN ANDRES DE TUMACO","NARIÑO","2,008","4","20","303,503","HOMBRE",,"TRABAJADOR DE FINCA","CIVIL",,,,,"SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN","FAMILIARES O COMUNIDAD","JUVENTUD (18-28 AÑOS)","POINT (-78.61540963 1.574550638)"
"282,230","18001","FLORENCIA","CAQUETA","2,008","4","20","303,505","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-75.55823906 1.749138704)"
"282,231","05649","SAN CARLOS","ANTIOQUIA","2,008","4","20","303,506","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-74.90732769 6.193789659)"
"282,232","05234","DABEIBA","ANTIOQUIA","2,008","4","20","303,507","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-76.31426328 6.992243782)"
"282,233","05250","EL BAGRE","ANTIOQUIA","2,008","4","21","303,508","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-74.66427726 7.704633351)"
"282,234","50590","PUERTO RICO","META","2,008","4","21","303,509","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-73.13780171 2.758083657)"
"282,235","05001","MEDELLIN","ANTIOQUIA","2,008","4","21","303,510","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.61103107 6.257590259)"
"282,235","05001","MEDELLIN","ANTIOQUIA","2,008","4","21","303,511","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.61103107 6.257590259)"
"282,237","76318","GUACARI","VALLE DEL CAUCA","2,008","4","22","303,512","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.34518277 3.759414991)"
"282,238","54810","TIBU","NORTE DE SANTANDER","2,008","4","22","303,513","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-72.79925855 8.713507237)"
"282,240","25513","PACHO","CUNDINAMARCA","1,999","9","28","303,515","HOMBRE",,"TRABAJO SIN ESPECIFICAR","CIVIL",,,,,"APARECIÓ MUERTO","FAMILIARES O COMUNIDAD","ADULTEZ (29-59 AÑOS)","POINT (-74.16336544 5.168367634)"
"282,241","25394","LA PALMA","CUNDINAMARCA","1,999","9","28","303,516","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-74.40807863 5.333400646)"
"282,242","18592","PUERTO RICO","CAQUETA","2,008","4","22","303,517","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-75.157544 1.909071)"
"282,244","11001","BOGOTA, D.C.","BOGOTA, D. C.","2,008","4","22","303,519","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-74.1810727 4.316107698)"
"282,245","11001","BOGOTA, D.C.","BOGOTA, D. C.","2,008","4","22","303,520","HOMBRE",,"FUNCIONARIO PÚBLICO","CIVIL","SINDICALISTA",,,,"APARECIÓ MUERTO",,,"POINT (-74.1810727 4.316107698)"
"282,246","05604","REMEDIOS","ANTIOQUIA","2,008","4","22","303,521","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-74.55865652 6.997267375)"
"282,247","05234","DABEIBA","ANTIOQUIA","2,008","4","22","303,522","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.31426328 6.992243782)"
"282,248","05147","CAREPA","ANTIOQUIA","1,994","9","6","303,523","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-76.55622853 7.745779734)"
"282,250","00000","SIN INFORMACION","SIN INFORMACION","2,008","4","22","303,525","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-72 4)"
"282,251","05001","MEDELLIN","ANTIOQUIA","2,008","4","24","303,526","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-75.61103107 6.257590259)"
"282,252","05837","TURBO","ANTIOQUIA","2,008","4","24","303,527","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"APARECIÓ MUERTO",,,"POINT (-76.5740377 8.173851745)"
"282,253","47189","CIENAGA","MAGDALENA","2,008","4","24","303,528","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-74.02500493 10.85754552)"
"282,254","52835","SAN ANDRES DE TUMACO","NARIÑO","2,008","4","24","303,529","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-78.61540963 1.574550638)"
"282,255","76122","CAICEDONIA","VALLE DEL CAUCA","2,008","4","24","303,530","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-75.83672567 4.308997973)"
"282,256","66687","SANTUARIO","RISARALDA","2,008","4","24","303,531","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-76.02286946 5.076100313)"
"282,257","76109","BUENAVENTURA","VALLE DEL CAUCA","2,008","4","25","303,532","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"APARECIÓ VIVO",,,"POINT (-77.11872831 3.493340766)"
"282,258","15322","GUATEQUE","BOYACA","2,008","4","25","303,533","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-73.48812352 5.01450831)"
"282,259","17042","ANSERMA","CALDAS","2,008","4","27","303,534","HOMBRE",,"SIN INFORMACIÓN","CIVIL","DESMOVILIZADO",,,,"APARECIÓ MUERTO",,"ADULTEZ (29-59 AÑOS)","POINT (-75.75289078 5.20029922)"
"282,260","50450","PUERTO CONCORDIA","META","2,008","4","27","303,535","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-72.7210941 2.752260112)"
"282,261","08001","BARRANQUILLA","ATLANTICO","2,008","4","27","303,536","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-74.82771544 10.98152051)"
"282,262","76364","JAMUNDI","VALLE DEL CAUCA","2,008","4","27","303,537","HOMBRE",,"EMPLEADO","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.62760418 3.213892389)"
"282,263","05390","LA PINTADA","ANTIOQUIA","2,008","4","27","303,538","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.60220206 5.746583958)"
"282,265","52490","OLAYA HERRERA","NARIÑO","2,008","4","28","303,540","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-78.31219024 2.287856547)"
"282,266","00000","SIN INFORMACION","SIN INFORMACION","2,008","4","28","303,541","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-72 4)"
"282,267","00000","SIN INFORMACION","SIN INFORMACION","2,008","4","28","303,542","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-72 4)"
"282,268","19142","CALOTO","CAUCA","2,008","4","28","303,543","HOMBRE",,"TRABAJADOR DE FINCA","CIVIL",,,,,"SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN","ENTIDAD PÚBLICA","JUVENTUD (18-28 AÑOS)","POINT (-76.32127977 3.062875557)"
"282,269","20570","PUEBLO BELLO","CESAR","2,008","4","30","303,544","HOMBRE",,"OTRA","CIVIL",,,,,"APARECIÓ MUERTO","FAMILIARES O COMUNIDAD",,"POINT (-73.61450632 10.41736874)"
"282,269","20570","PUEBLO BELLO","CESAR","2,008","4","30","303,545","HOMBRE",,"OTRA","CIVIL",,,,,"APARECIÓ MUERTO","FAMILIARES O COMUNIDAD","ADOLESCENCIA (12-17 AÑOS)","POINT (-73.61450632 10.41736874)"
"282,271","52678","SAMANIEGO","NARIÑO","2,008","4","30","303,546","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-77.69179559 1.430555262)"
"282,274","76109","BUENAVENTURA","VALLE DEL CAUCA","2,008","5","1","303,549","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-77.11872831 3.493340766)"
"282,275","52540","POLICARPA","NARIÑO","2,008","5","1","303,550","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-77.48134359 1.735354202)"
"282,276","50001","VILLAVICENCIO","META","2,008","5","1","303,551","SIN INFORMACION",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-73.49291594 4.09166877)"
"282,277","18592","PUERTO RICO","CAQUETA","2,008","5","1","303,552","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.157544 1.909071)"
"282,278","13670","SAN PABLO","BOLIVAR","2,008","5","1","303,553","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-74.10356977 7.507922612)"
"282,279","05756","SONSON","ANTIOQUIA","2,008","5","1","303,554","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-74.83637622 5.826388779)"
"282,280","76109","BUENAVENTURA","VALLE DEL CAUCA","2,008","5","1","303,555","HOMBRE",,"TRABAJO SIN ESPECIFICAR","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-77.11872831 3.493340766)"
"282,282","05895","ZARAGOZA","ANTIOQUIA","2,008","5","2","303,557","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-74.85848326 7.474004006)"
"282,283","20013","AGUSTIN CODAZZI","CESAR","2,008","5","2","303,558","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"APARECIÓ MUERTO",,"PERSONA MAYOR (60 AÑOS O MAS)","POINT (-73.22358244 9.949215908)"
"282,284","15223","CUBARA","BOYACA","2,008","5","2","303,559","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-72.18156285 6.886954878)"
"282,285","81001","ARAUCA","ARAUCA","2,008","5","2","303,560","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-70.50921153 6.796280825)"
"282,286","05001","MEDELLIN","ANTIOQUIA","2,008","5","3","303,561","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-75.61103107 6.257590259)"
"282,287","54001","CUCUTA","NORTE DE SANTANDER","2,008","5","3","303,562","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-72.48862641 8.112041811)"
"282,288","27077","BAJO BAUDO","CHOCO","2,008","5","3","303,563","HOMBRE",,"PESCADOR","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-77.31898832 4.57308964)"
"282,288","27077","BAJO BAUDO","CHOCO","2,008","5","3","303,564","HOMBRE",,"PESCADOR","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-77.31898832 4.57308964)"
"282,288","27077","BAJO BAUDO","CHOCO","2,008","5","3","303,565","HOMBRE",,"PESCADOR","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-77.31898832 4.57308964)"
"282,288","27077","BAJO BAUDO","CHOCO","2,008","5","3","303,566","HOMBRE",,"PESCADOR","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-77.31898832 4.57308964)"
"282,288","27077","BAJO BAUDO","CHOCO","2,008","5","3","303,567","HOMBRE",,"PESCADOR","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-77.31898832 4.57308964)"
"282,293","52678","SAMANIEGO","NARIÑO","2,008","5","3","303,568","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-77.69179559 1.430555262)"
"282,294","54874","VILLA DEL ROSARIO","NORTE DE SANTANDER","2,008","5","4","303,569","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"APARECIÓ MUERTO",,,"POINT (-72.48361176 7.718635863)"
"282,295","00000","SIN INFORMACION","SIN INFORMACION","2,008","5","4","303,570","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-72 4)"
"282,296","05579","PUERTO BERRIO","ANTIOQUIA","2,008","5","5","303,571","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-74.5287421 6.481922267)"
"282,297","05490","NECOCLI","ANTIOQUIA","2,008","5","5","303,572","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.67699588 8.493728551)"
"282,298","50313","GRANADA","META","2,008","5","5","303,573","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-73.7611547 3.441051399)"
"282,299","19256","EL TAMBO","CAUCA","2,008","5","5","303,574","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-77.00511207 2.534488312)"
"282,300","81001","ARAUCA","ARAUCA","2,008","5","5","303,575","HOMBRE",,"CAMPESINO","CIVIL",,,,,"APARECIÓ MUERTO","ENTIDAD PÚBLICA","ADOLESCENCIA (12-17 AÑOS)","POINT (-70.50921153 6.796280825)"
"282,302","76109","BUENAVENTURA","VALLE DEL CAUCA","2,008","5","5","303,577","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-77.11872831 3.493340766)"
"282,303","18785","SOLITA","CAQUETA","2,002","7","9","303,578","HOMBRE",,"OTRA","CIVIL",,,,,"APARECIÓ MUERTO","FAMILIARES O COMUNIDAD","ADULTEZ (29-59 AÑOS)","POINT (-75.64668544 0.943939454)"
"282,304","11001","BOGOTA, D.C.","BOGOTA, D. C.","2,008","5","6","303,579","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"PERSONA MAYOR (60 AÑOS O MAS)","POINT (-74.1810727 4.316107698)"
"282,305","52227","CUMBAL","NARIÑO","2,008","5","6","303,580","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-77.95958445 0.944223274)"
"282,306","13667","SAN MARTIN DE LOBA","BOLIVAR","2,008","5","7","303,581","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"APARECIÓ MUERTO",,"ADULTEZ (29-59 AÑOS)","POINT (-74.00599967 8.816088444)"
"282,307","41001","NEIVA","HUILA","2,008","5","7","303,582","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-75.27236232 2.993360046)"
